list_date	action	fund_code	fund_name	company	inception_date	redemption_date	growth_quota_date	dividend_freq	tsumitate_target
20230801	追加	79318209	グローバルＤＸ関連株式ファンド（資産成長型）	三井住友ＤＳアセットマネジメント株式会社	20200915		20240104	年1回	非対象
20230801	追加	79314181	グローバルＥＶ関連株ファンド（為替ヘッジあり）	三井住友ＤＳアセットマネジメント株式会社	20180124		20240104	年2回	非対象
20230801	追加	79315181	グローバルＥＶ関連株ファンド（為替ヘッジなし）	三井住友ＤＳアセットマネジメント株式会社	20180124		20240104	年2回	非対象
20230801	追加	79313191	グローバルＳＤＧｓ株式ファンド	三井住友ＤＳアセットマネジメント株式会社	20190128		20240104	年1回	非対象
20230801	追加	79311174	グローバル自動運転関連株式ファンド（為替ヘッジあり）	三井住友ＤＳアセットマネジメント株式会社	20170428		20240104	年1回	非対象
20230801	追加	79312174	グローバル自動運転関連株式ファンド（為替ヘッジなし）	三井住友ＤＳアセットマネジメント株式会社	20170428		20240104	年1回	非対象
20230801	追加	79311118	高成長インド・中型株式ファンド	三井住友ＤＳアセットマネジメント株式会社	20110831		20240104	四半期	非対象
20230801	追加	7931117B	高成長インド・中型株式ファンド（年１回決算型）	三井住友ＤＳアセットマネジメント株式会社	20171122		20240104	年1回	非対象
20230801	追加	79312188	人生１００年時代・世界分散ファンド（３％目標受取型）	三井住友ＤＳアセットマネジメント株式会社	20180831		20240104	隔月	非対象
20230801	追加	79313188	人生１００年時代・世界分散ファンド（６％目標受取型）	三井住友ＤＳアセットマネジメント株式会社	20180831		20240104	隔月	非対象
20230801	追加	79311188	人生１００年時代・世界分散ファンド（資産成長型）	三井住友ＤＳアセットマネジメント株式会社	20180831		20240104	年2回	非対象
20230801	追加	79314168	世界インパクト投資ファンド	三井住友ＤＳアセットマネジメント株式会社	20160826		20240104	年2回	非対象
20230801	追加	7931B185	世界インパクト投資ファンド（資産成長型）	三井住友ＤＳアセットマネジメント株式会社	20180514		20240104	年1回	非対象
20230801	追加	7931B138	タフ・アメリカ（為替ヘッジあり　資産成長型）	三井住友ＤＳアセットマネジメント株式会社	20130828		20240104	年2回	非対象
20230801	追加	7931C138	タフ・アメリカ（為替ヘッジなし　資産成長型）	三井住友ＤＳアセットマネジメント株式会社	20130828		20240104	年2回	非対象
20230801	追加	79312136	日興エドモン・ドゥ・ロスチャイルド・ラグジュアリーファンド	三井住友ＤＳアセットマネジメント株式会社	20130627		20240104	年1回	非対象
20230801	追加	79311224	バロン・グローバル・フューチャー戦略ファンド（資産成長型）	三井住友ＤＳアセットマネジメント株式会社	20220401		20240104	年2回	非対象
20230801	追加	79311202	フード・イノベーション厳選株式ファンド	三井住友ＤＳアセットマネジメント株式会社	20200214		20240104	年2回	非対象
20230801	追加	79312186	フューチャー・バイオテック	三井住友ＤＳアセットマネジメント株式会社	20180625		20240104	年1回	非対象
20230801	追加	79311064	三井住友・グローバル・リート・オープン（１年決算型）	三井住友ＤＳアセットマネジメント株式会社	20060420		20240104	年1回	非対象
20230801	追加	79311046	三井住友・グローバル・リート・オープン（３カ月決算型）	三井住友ＤＳアセットマネジメント株式会社	20040618		20240104	四半期	非対象
20230801	追加	79315007	三井住友・日経２２５オープン	三井住友ＤＳアセットマネジメント株式会社	20000713		20240104	年1回	非対象
20230801	追加	79311151	三井住友・米国ハイクオリティ株式ファンド（為替ヘッジあり）	三井住友ＤＳアセットマネジメント株式会社	20150113		20240104	年1回	非対象
20230801	追加	79312151	三井住友・米国ハイクオリティ株式ファンド（為替ヘッジなし）	三井住友ＤＳアセットマネジメント株式会社	20150113		20240104	年1回	非対象
20230801	追加	79313233	三井住友ＤＳ・ＦＷ専用ポートフォリオ・レベル１（保守型）	三井住友ＤＳアセットマネジメント株式会社	20230324		20240104	年1回	非対象
20230801	追加	79314233	三井住友ＤＳ・ＦＷ専用ポートフォリオ・レベル２（安定型）	三井住友ＤＳアセットマネジメント株式会社	20230324		20240104	年1回	非対象
20230801	追加	79315233	三井住友ＤＳ・ＦＷ専用ポートフォリオ・レベル３（安定成長型）	三井住友ＤＳアセットマネジメント株式会社	20230324		20240104	年1回	非対象
20230801	追加	79316233	三井住友ＤＳ・ＦＷ専用ポートフォリオ・レベル４（成長型）	三井住友ＤＳアセットマネジメント株式会社	20230324		20240104	年1回	非対象
20230801	追加	79317233	三井住友ＤＳ・ＦＷ専用ポートフォリオ・レベル５（積極成長型）	三井住友ＤＳアセットマネジメント株式会社	20230324		20240104	年1回	非対象
20230801	追加	7931306C	大和住銀ＤＣ海外株式アクティブファンド	三井住友ＤＳアセットマネジメント株式会社	20061215		20240104	年1回	非対象
20230801	追加	79311185	ライフ・ジャーニー（かしこく育てるコース）	三井住友ＤＳアセットマネジメント株式会社	20180516		20240104	年2回	非対象
20230801	追加	79312185	ライフ・ジャーニー（かしこく使うコース）	三井住友ＤＳアセットマネジメント株式会社	20180516		20240104	隔月	非対象
20230801	追加	79313185	ライフ・ジャーニー（充実して楽しむコース）	三井住友ＤＳアセットマネジメント株式会社	20180516		20240104	隔月	非対象
20230801	変更	35312135	ＧＳ　米国成長株集中投資ファンド　年４回決算コース	ゴールドマン・サックス・アセット・マネジメント株式会社	20130523		20240104	四半期	非対象
20230901	追加	89311082	ＳＢＩ・ＵＴＩインドインフラ関連株式ファンド	ＳＢＩアセットマネジメント株式会社	20080229		20240104	年1回	非対象
20230901	追加	89311238	ＳＢＩ・インベスコＱＱＱ・ＮＡＳＤＡＱ１００インデックス・ファンド	ＳＢＩアセットマネジメント株式会社	20230823		20240104	年1回	非対象
20230901	追加	89316213	ＳＢＩ・コムジェスト・クオリティグロース・世界株式ファンド	ＳＢＩアセットマネジメント株式会社	20210330		20240104	年1回	非対象
20230901	追加	89315213	ＳＢＩ・コムジェスト・クオリティグロース・日本株式ファンド	ＳＢＩアセットマネジメント株式会社	20210330		20240104	年1回	非対象
20230901	追加	89311077	ＳＢＩインド＆ベトナム株ファンド	ＳＢＩアセットマネジメント株式会社	20070725		20240104	年2回	非対象
20230901	追加	8931111A	ハーベスト　アジア　フロンティア株式ファンド	ＳＢＩアセットマネジメント株式会社	20111028		20240104	年1回	非対象
20230901	追加	50311176	ＵＢＳオーストラリア債券オープン（年１回決算型）	ＵＢＳアセット・マネジメント株式会社	20170602		20240104	年1回	非対象
20230901	追加	5031213B	ＵＢＳ公益・金融社債ファンド（年１回決算型・為替ヘッジあり）	ＵＢＳアセット・マネジメント株式会社	20131115		20240104	年1回	非対象
20230901	追加	50311177	ＵＢＳ公益・金融社債ファンド（年１回決算型・為替ヘッジなし）	ＵＢＳアセット・マネジメント株式会社	20170718		20240104	年1回	非対象
20230901	追加	47312239	構造改革ジャパン	アセットマネジメントＯｎｅ株式会社	20230929	20440916	20240104	年1回	非対象
20230901	追加	4731D17B	たわらノーロード　スマートグローバルバランス（安定型）	アセットマネジメントＯｎｅ株式会社	20171124		20240104	年1回	非対象
20230901	追加	4731E17B	たわらノーロード　スマートグローバルバランス（安定成長型）	アセットマネジメントＯｎｅ株式会社	20171124		20240104	年1回	非対象
20230901	追加	4731F17B	たわらノーロード　スマートグローバルバランス（成長型）	アセットマネジメントＯｎｅ株式会社	20171124		20240104	年1回	非対象
20230901	追加	4731G17B	たわらノーロード　スマートグローバルバランス（積極型）	アセットマネジメントＯｎｅ株式会社	20171124		20240104	年1回	非対象
20230901	追加	4731C17B	たわらノーロード　スマートグローバルバランス（保守型）	アセットマネジメントＯｎｅ株式会社	20171124		20240104	年1回	非対象
20230901	追加	47311982	ハイブリッド・セレクション	アセットマネジメントＯｎｅ株式会社	19980218		20240104	年1回	非対象
20230901	追加	47311007	マネックス・日本成長株ファンド	アセットマネジメントＯｎｅ株式会社	20000726		20240104	年1回	非対象
20230901	追加	47312238	みずほ日本オールキャップ株式ファンド	アセットマネジメントＯｎｅ株式会社	20230831		20240104	年1回	非対象
